Unnamed: 0,France,Italy,Portugal,Spain,Austria,Bel-Lux,Denmark,Finland,Germany,Greece,Ireland,Netherlands,Sweden,Switzerland,United Kingdom,Other WEM,Bulgaria,Croatia,Georgia,Hungary,Moldova,Romania,Russia,Ukraine,Other ECA,Australia,New Zealand,Canada,United States,Argentina,Brazil,Chile,Mexico,Uruguay,Other LAC,Algeria,Morocco,South Africa,Tunisia,Turkey,Other AME,China,Hong Kong,India,Japan,Korea,Malaysia,Philippines,Singapore,Taiwan,Thailand,Other Asia Pacific,Other,World,Unnamed: 55,Coeff. of variation
1948,4.323299871087102,4.455797680906421,6.9660912438967975,5.793585123907174,0.0069730643082050025,0.04183838584923001,,,0.11854209323948503,2.231380578625601,,,,0.2510303150953801,0.08367677169846002,0.4881145015743502,0.07902806215965669,,,0.3521397475643526,,0.009343906172994704,0.14273345203028245,,1.2202862539358754,0.8521781891057333,0.0,0.0069730643082050025,0.06275757877384502,0.06582572706945522,,0.4253569228005051,,,0.011621773847008339,69.49355889557106,0.3277340224856351,1.137200063448228,0.9832020674569054,0.0069730643082050025,,,0.0069730643082050025,,,,,0.013946128616410005,0.04183838584923001,,,,,100.0,,2.9695410344207973
1949,5.116793324069064,4.746921035677362,8.046570146721512,9.42143050518565,0.0068774103818132586,0.013754820763626517,,,0.09972245053629226,2.606538534707225,,0.0068774103818132586,,0.28885123603615687,0.19256749069077123,0.4195220332906088,0.07335904407267475,,,0.16505784916351823,,0.01031611557271989,0.14456559640606156,,1.0247341468901756,0.5869869760877616,0.0,0.0068774103818132586,0.05501928305450607,0.014442561801807845,,1.3741453828808425,,,0.01237933868726387,61.22958462928344,0.35762533985428946,0.6085488403327205,3.3080343936521777,0.0,0.02063223114543978,,0.0068774103818132586,,,,,0.0068774103818132586,0.027509641527253034,,,,,100.0,,2.815244005343197
1950,5.692435935087511,3.301463575318854,5.848948939412728,5.13402536018924,0.7072069084324607,0.0057967779379709886,,,0.209205715781373,1.089794252338546,0.0057967779379709886,0.023187111751883954,,0.16230978226318768,0.17390333813912967,0.3362131204023173,0.05796777937970988,,,0.6608326849286927,,0.009622651377031841,0.12504489828088422,,1.066607140586662,0.29036060691296683,0.0,,0.04057744556579692,0.012463072566637624,,0.18725501038943476,,,0.01120710401341058,71.30036863704316,0.37099378803014327,0.6142357373491286,2.388272510444047,0.03478066762782593,0.017390333813912966,,0.0057967779379709886,,,,,0.0057967779379709886,0.11013878082144879,,,,,100.0,,3.2387574890813213
1951,8.252338201809094,5.995924682444691,7.436307732782618,5.803996463578266,0.20247372539754652,0.024542269745157157,,,0.3672137110619139,1.3559604034199328,,0.012271134872578578,,0.06135567436289289,0.15338918590723222,0.8405727387716326,0.06135567436289289,,,0.4294897205402502,,0.011166732734046505,0.13573436161493854,,0.9448773851885506,0.3409534824345958,0.0,,0.03681340461773573,0.007178613900458468,,0.5153876646483002,,,0.012680172701664532,61.37408106520176,1.7179588821610008,0.8381931975956294,3.006428043781751,0.018406702308867866,0.024542269745157157,,0.006135567436289289,,,,,0.012271134872578578,,,,,,100.0,,2.6458702224852666
1952,8.275655302694496,6.812290927421135,6.356419488749795,4.989733344271681,0.08393159536201314,0.07833615567121227,,,0.21822214794123418,1.0463472221797638,0.0055954396908008755,0.011190879381601751,,0.07833615567121227,0.1398859922700219,0.6546664438237024,0.027977198454004377,,,0.22381758763203502,,0.011190879381601751,0.12686898281830578,,0.39168077835606135,0.2951594436897462,0.0,,0.03357263814480525,0.0022381758763203503,,0.1846495097964289,,,0.01230996731976193,65.38830822669904,1.712204545385068,0.6560704039676516,2.137457961885935,0.012309967319761929,0.016786319072402626,,0.0055954396908008755,,0.0055954396908008755,,,,0.0055954396908008755,,,,,100.0,,2.9928398886898724
1953,9.256571208939251,6.402089431760323,5.882526194126373,5.681737436872313,0.0882103271846504,0.027565727245203245,,,0.28117041790107317,1.416878380403447,0.00551314544904065,0.0110262908980813,,0.10474976353177234,0.14885492712409754,0.5292619631079023,0.027565727245203245,,,0.22052581796162596,,0.0534775108556943,0.16016018707811616,,0.5458013994550243,0.29230697170813524,0.0,,0.03859201814328455,0.0031424929059531703,,0.15988121802217883,0.00551314544904065,,0.01286400604776152,65.11576089861911,1.3452074895659185,0.9458960636346958,1.2073788533399024,0.00771840362865691,0.0110262908980813,,0.00551314544904065,,,,,,0.00551314544904065,,,,,100.0,,2.9840690786973885
1954,7.25041029333503,5.123177956912095,5.728664630792474,6.8331467479300105,0.044236792515772,0.088473585031544,,,0.3140812268619812,1.2519012281963475,,0.0309657547610404,,0.2521497173399004,0.0530841510189264,0.37158905713248475,0.0309657547610404,,,0.1238630190441616,,0.07697201897744327,0.14418255661557583,,0.707788680252352,0.2804612645499944,0.0,,0.0265420755094632,0.004821810384219148,,0.5662309442018816,0.0044236792515772,,0.010911742153890428,65.16521905498372,2.7780705699904815,0.8898948641127937,1.818132172398229,0.00752025472768124,0.0176947170063088,,0.0,,,,,,0.0044236792515772,,,,,100.0,,2.8864175510335808
1955,7.012073560785696,4.465101557003816,6.230826697650643,2.555597620189943,0.0919113956629474,0.04978533931742985,,,0.3025416773905352,1.079958899039632,,0.007659282971912283,,0.03446677337360528,0.11488924457868427,0.3982827145394388,1.4016487838599478,,,0.9037953906856494,,0.09574103714890356,0.1275343689254576,,1.2800576666808405,0.22001290336818033,0.0,,0.02680749040169299,0.005361498080338599,,0.2957249155455333,0.0038296414859561416,,0.009957067863485972,63.79799751454337,5.847862549055029,0.7645136538982631,2.7458529454305536,0.11105960309272811,0.015318565943824566,,,,,,,,0.0038296414859561416,,,,,100.0,,2.733902348887361
1956,11.77270851622511,6.011106670179948,7.404319554765776,5.631830653735593,0.21542740083909045,0.07978792623670017,,,0.3510668754414808,1.0292642484534322,,0.0478727557420201,,0.08377732254853519,0.11968188935505025,0.438833594301851,1.2008082898623376,,,1.1050627783782974,,0.454791179549191,0.14416127622228606,,2.028608024568102,0.2182598722204933,0.0,,0.02792577418284506,0.0006383034098936014,,0.2194167971509255,0.003989396311835008,,0.01090434991901569,53.194610422008004,4.388335943018509,0.7290174400133748,2.876354740833041,0.11569249304321524,0.015957585247340034,,0.003989396311835008,,,,,,0.003989396311835008,,,0.07180913361303015,,100.0,,2.480871416665697
1957,6.34502400248181,5.914819910360969,6.477585204114689,5.302433770201755,0.13256120163287802,0.02866188143413579,,,0.5732376286827158,0.9350938817886801,,0.017913675896334868,,0.02149641107560184,0.11464752573654316,0.4478418974083717,1.3936839847348528,,,0.8383600319484718,,0.0071654703585339475,0.13962032932178003,,2.4461124436445263,0.2843975185302124,0.0,,0.03224461661340276,0.0017555402378408172,,0.07480751054309441,,,0.010270507513898658,57.746525619425086,4.868937108623817,0.7537356379516434,4.94775728256769,0.03941008697193671,0.025079146254868814,,0.0035827351792669737,,,,,,0.0035827351792669737,,,0.07165470358533947,,100.0,,2.568537820449228
1958,4.613854120128348,6.137292182268352,8.082199631121382,11.564351632112448,0.12020769355123664,0.017677601992828917,,,0.6257871105461438,6.342723595027016,,0.017677601992828917,,0.017677601992828917,0.09192353036271038,0.9439839464170643,1.520273771383287,,,1.258645261889419,,0.9227708240256696,0.155316035759242,,3.029940981570877,0.23939008618688923,0.0,,0.035355203985657835,0.0009899457115984194,0.7071040797131568,1.212047103036322,,,0.010606561195697353,43.423261535184956,3.0016568183823504,1.0424094760351843,4.709313170889624,0.1272787343483682,0.021213122391394706,,0.0035355203985657836,,,,,,0.0035355203985657836,,,,,100.0,,2.0066191810547305
1959,7.511070410812239,6.420213278752865,6.270455614725573,5.425907013017064,0.1545813963175078,0.03567262991942488,,,0.7966887348671556,0.4241079334864958,,0.015854502186411056,,0.019818127733013825,0.1109815153048774,0.6103983341768258,1.7598497426916275,,,2.100721539699465,,0.7015617217486894,0.1881649294647374,,1.7321043638654081,0.3145136871229294,0.0,,0.03963625546602765,0.0013872689413109676,0.003963625546602764,0.027983196359015517,0.007927251093205528,,0.011890876639808293,52.07014880572052,7.0354353452199065,0.9373399221396109,5.228022095969046,,0.03170900437282211,,0.003963625546602764,,0.003963625546602764,,,,0.003963625546602764,,,,,100.0,,2.4124789385481105
1960,11.198309632931622,6.761407820663662,5.705805384398492,4.263216100961568,0.0924304922083245,0.11376060579486093,,,0.7856591837707582,0.4443773663861754,,0.04977026503525164,,0.02488513251762582,0.09598551113941389,0.46570747997271184,2.545393554660013,,,1.8095046359245064,,0.6861186537002549,0.1964752187026137,,1.9552604120991721,0.2809886963133065,0.0,,0.039105208241983436,0.001066505679326821,,0.06694100647241348,,,0.014220075724357616,51.84639609100786,4.930811257421003,0.7915779619911207,4.799275556970695,,0.02488513251762582,,0.003555018931089404,,0.003555018931089404,,,,0.003555018931089404,,,,,100.0,,2.2684442000491787
1961,14.39053488188056,6.89183983857049,5.855404733222943,5.4979067253371,0.14844829806641183,0.047445945144712745,0.006362069917131935,0.0,0.549941636904625,0.7877105210957422,,0.03810053170711781,0.0001437755913476144,0.02361514087884566,0.161064606207165,0.4275886086678051,2.6436017981085853,,,1.4768628743226948,,1.1250440022950825,0.2760491353874196,,1.4405235936095853,0.3092253530908816,3.59438978369036e-05,0.0,0.039394512029246334,0.000790765752411879,,0.0816862819436363,0.002767680133441577,,0.0006469901610642646,47.0505622685068,4.968021783425467,0.6545383796100144,4.797324212598012,0.07188779567380718,0.22148629847099996,0.0,0.003594389783690359,0.0,0.006110462632273611,,7.18877956738072e-05,,0.003594389783690359,0.0,,7.18877956738072e-05,,100.0,,2.85702178819034
1962,11.571904257639993,7.169348444687072,5.094605935131647,5.996348533165782,0.026524841666350836,0.10317483284065186,0.007549378012730624,0.0003400620726455236,0.4914917135945752,0.8560042492633121,,0.004896893846095539,0.0003400620726455236,0.02407639474330307,0.15421814994474495,0.5469898438503247,2.384243203732295,,,1.146417259302589,,0.7039284903762338,0.32472527316921046,,1.7423080291993402,0.2571549393345449,0.0,0.0,0.029245338247515025,0.0012242234615238848,0.00013602482905820942,0.1712181250059528,0.00020403724358731415,,0.0026864903738996362,50.31912091418719,5.726645303350617,0.5185946607844234,4.250571870825458,0.06981474351412599,0.2920793141952402,0.0,0.002754502788428741,0.0,0.004080744871746283,,0.0,,0.005032918675153749,0.0,,0.0,,100.0,,3.071865734808494
1963,17.832881064779674,9.569408525804599,7.34920943771559,7.682762413836013,0.023605417240924645,0.11794278114304849,0.01015875991975507,0.0,0.6724593236508408,1.3901904653673123,,0.0055219815331448725,0.00025291518472419263,0.03625117647713427,0.1982011997621923,1.0061387573636256,3.004674547054196,,,1.6984097704845282,,1.1296878251013938,0.49402766082792293,,1.8548378122364415,0.30876728801745185,0.0002107626539368272,0.0,0.04796958003602187,0.0114654883741634,0.0005479829002357507,0.49277151541045944,0.0014753385775577903,,0.0014753385775577903,29.8928044281065,6.878787194128591,0.7444136937048736,7.028217915769802,0.07414630165497581,0.42346432428987324,0.0,0.003372202462989235,0.0,0.0037937277708628894,,0.0018547113546440795,,0.0059856593718058924,0.0,,0.0018547113546440795,,100.0,,2.187415492583812
1964,13.174144558328315,7.984171821461207,8.522888746643387,7.551124904254516,0.06067411464632834,0.10731757537878163,0.01369211266662338,0.000338541247251677,0.6702740538641815,1.0131787216359913,,0.0031597183076823186,0.00022569416483445134,0.036637686091459266,0.20575784694074148,0.861587474255518,3.8155479349970953,,,2.1482699079767253,,1.5949054314967896,0.20184581475027763,,1.9046330570379348,0.2627832392555795,0.00041377263552982746,0.0,0.029678782675730354,0.019484929564040968,0.0004890040238079779,0.2978949318672048,0.00041377263552982746,,0.002256941648344513,35.39798565971777,7.318885608639866,0.722070864693688,5.599923617872407,0.05458037219579816,0.406550422255125,0.0,0.0035734909432121463,0.0,0.006921287721589842,,7.523138827815045e-05,,0.005567122732583133,0.0,,7.523138827815045e-05,,100.0,,2.343658665002706
1965,13.124112050529291,9.475884557191023,9.653934519464372,8.592128202888684,0.15879024253376958,0.12868707992935272,0.018912981740994886,0.0001576081811749574,0.7955666965258911,1.8715577494073252,,0.006461935428173253,0.00035461840764365414,0.03723493280258368,0.23014734656073155,0.9841054832564339,4.370632472162743,,,2.7255576791038316,,1.7061085612189135,0.22809844020545708,,1.6615842500369884,0.356903726270691,0.00039402045293739345,0.0,0.04271181709841346,0.022183351500375252,,0.18377582809339024,0.0024429268082118397,,0.0028763493064429724,33.45233645438471,6.0424218519308095,0.7191267286560369,2.848492060420299,0.09917494800434194,0.43909639275343126,0.0,0.0032309677140866266,0.0,0.005122265888186115,,7.88040905874787e-05,,0.009495892915791183,0.0,,0.00011820613588121803,,100.0,,2.2120280268493335
1966,13.395623386646927,8.46732031782027,10.044477008051347,8.802369644627506,0.047713352113526425,0.17506990414278709,0.012663087367011957,0.0002902713436564345,0.6859474689781119,2.0538148920411023,,0.005442587693558147,0.0004354070154846518,0.0382069656087782,0.21498221389554684,1.2001268703475285,5.128296396214143,,,2.626048562141806,,1.6690602260244984,0.2661425382149934,,1.5286777474486555,0.32281801806391225,0.0006168266052699234,0.0,0.043649553302336344,0.017779119798956616,0.0002539874256993802,0.17249556016373407,0.003156700862263726,0.0007982461950551949,0.008091313704423113,31.820996048336635,5.438632746500828,0.5275681670955698,4.754318053830784,0.172348610296008,0.32702695254693054,0.0,0.002757577764736128,0.0,0.005660291201300473,,7.256783591410863e-05,,0.018178242896484214,0.0,,7.256783591410863e-05,,100.0,,2.2425234523814987
1967,13.641058306512734,10.006583516843062,10.593372592764224,11.183190257464332,0.05926779985468923,0.17111526601055768,0.014133414301756977,0.00016825493216377353,0.9192187581437358,2.33731339015306,,0.9373482270843824,0.00012619119912283015,0.04597566021375112,0.23917438607080407,1.3669451326315372,6.840866968181664,,,3.0802009793891614,,2.2167587312577166,0.35484965193339835,,2.1750315080811005,0.3397487717716997,0.0002523823982456603,0.0,0.06082415797720414,0.02439696516374716,8.412746608188677e-05,0.13712234349191316,0.0012198482581873582,0.0027762063807022634,0.012955629776610562,22.462033443863767,4.825214944592697,0.5521285598954229,4.5539038664786124,0.1980781188898024,0.6254877103188281,0.0,0.004122245838012452,0.0,0.007865918078656413,,0.00016825493216377353,,0.00870719273947528,0.0,,0.0002103186652047169,,100.0,,1.8900069023117994
1968,13.639360011549215,10.705393417892841,9.727251043834647,9.63255991693258,0.06726140200168065,0.1644975549254316,0.013977444500048954,0.00016158895375779138,0.9831879891392815,3.3212993555376444,,1.7813970234643317,0.0003635751459550306,0.04366941475304312,0.2831846414605294,1.6983806984712664,6.899969517173011,,,3.212024825558937,,2.33900010564403,0.4028816589566133,,1.4427873708648797,0.33877124155320965,0.0004847668612733741,0.0,0.09315603184136673,0.11751556662035378,0.00012119171531834352,0.13200334943360828,0.0008887392456678525,0.00032317790751558277,0.026137013270322754,25.84752665966567,2.7232990349184973,0.608059232990569,2.7478201586512423,0.33626661276996384,0.6514862643129754,0.0,0.00432250451302092,0.0,0.0008079447687889569,,0.00020198619219723922,,0.011957582578076562,0.0,,0.00024238343063668705,,100.0,,1.993398397370243
1969,11.77339355449067,9.510398082474277,7.570762341436943,8.127599485277074,0.11066847001006763,0.35794874410937666,0.010925166171690889,0.00012593851494744542,0.9030421214306573,2.877789520435338,,1.5646601097070616,0.00047226943105292023,0.040898532729182896,0.23874793971161964,1.036190616358844,5.783411452674062,,,2.730063642401985,,2.125212439738141,0.7578350136962526,,1.663112543767227,0.2581739556422631,0.0006611772034740884,0.0,0.0993025190360607,0.13472272636502972,0.0027076780713700763,0.182304280843785,0.0007556310896846724,0.0003148462873686135,0.020622431822644182,35.979216912191994,2.844415813974265,0.408292665459618,2.1248661088220357,0.186200094349798,0.5530904730204433,0.0,0.00396706322084453,0.0,0.0010389927483164245,,9.445388621058405e-05,,0.01586825288337812,0.0,,0.00012593851494744542,,100.0,,2.389092855354682
1970,10.959929853646255,13.649233769575513,5.78070237556202,9.166015220955568,0.1447393442518999,0.22658784714039373,0.011018611020542838,0.00016951709262373596,0.975457856654518,3.2817661546492163,,1.476070084021181,0.00025427563893560396,0.03723725467968066,0.22071125459610422,0.7606231946027032,5.483821440680317,,,2.7534661354873435,,1.9437959954188393,0.6498155217243212,,1.371760566360042,0.166296267863885,0.0016951709262373596,0.0,0.08357192666350183,0.05653395039001594,0.004915995686088343,0.1308695687448209,0.001921193716402341,,0.020568073905013296,34.780895501865196,2.4972127971377955,0.3098772453161894,2.3562028289236183,0.15329995742939856,0.5284130305569557,0.0,0.003729376037722191,0.0,0.0012713781946780197,,8.475854631186798e-05,,0.009351692943076102,0.0,,0.00011301139508249065,,100.0,,2.321345281565305
1971,14.572943431710966,26.0546508442655,6.192840977064065,10.995413415632454,0.3214063329230012,0.17322589070998434,0.013230396626162216,6.153672849377774e-05,1.3844840860172587,2.7314923043818067,,0.6608429272946793,0.00024614691397511096,0.0398450316997211,0.29082257886159363,1.081754150192119,6.3612977713157814,,,3.3474749566045223,,2.4645459761757986,0.6461356491846664,,2.006281959082636,0.20193277455233166,0.0013845763911099994,0.0,0.06516739547491063,0.08624372498402952,0.009261277638313551,0.10979780009758612,0.0025845425967386654,0.00015384182123444437,0.017014905428529545,16.94647658644447,1.337285415262531,0.37955854134962114,0.7315793966982768,0.13242703971860972,0.6069675214983768,0.0,0.004369107723058221,0.0,0.023137809913660434,,0.00024614691397511096,,0.005076780100736665,0.0,,0.00033845200671577766,,100.0,,2.1358411240290565
1972,14.264057222265587,33.8536387135356,4.959119709989806,9.30182981949142,0.5711585616525008,0.18603204854672933,0.012279176367473919,0.00010106317997920921,1.316853235129096,1.9274011711784937,0.006897562033581028,0.33818266600542884,0.0003789869249220345,0.03613008684256729,0.23886282588086094,1.1948699768941906,5.4020290962486905,,,3.0331586891260165,,1.7635524906372004,0.8400624177821817,,1.7829060896032194,0.2010399307736419,0.0019707320095945797,0.0,0.06793972274102339,0.07983991218357528,0.011268544567681827,0.09260381282802448,0.0066196382886382025,0.0003789869249220345,0.026554350539537218,14.325806825232885,1.6464707966312868,0.29260317183480544,1.4913893469531903,0.1184965785256228,0.5991530625067418,0.0,0.0025771110894698347,0.0,0.0005558474898856506,0.0003789869249220345,7.579738498440691e-05,,0.004396248329095601,0.0002273921549532207,,0.00015159476996881382,,100.0,,2.4996120873562595
1973,15.939591282066393,22.010679157854828,4.850874759355039,8.732408567943883,0.4213095581146699,0.2277054683112884,0.014178018781819972,0.0197843595419514,1.5599758998552475,2.1213513101837793,0.002108169459388264,0.17277722888041397,0.0002085002762032349,0.03252604308770464,0.26099601241173825,1.4063343629908194,4.370142622522447,,,3.3734418021789168,,1.9488289149742808,0.21357378292418028,,1.6919334079945392,0.14465285829033317,0.004540672681759337,0.0,0.08219544221878637,0.14914719757738068,0.013784184926769418,0.09834365887722173,0.014062185295040398,,0.02173036211984826,22.459186418665343,3.159010851452568,0.2779308681789121,3.3236797362584114,0.09155478795057603,0.7280597978043403,0.0,0.005791674338978747,0.0,0.05027173326233553,0.0005328340391860448,0.00013900018413548991,,0.004401672497623848,2.316669735591499e-05,,0.0002316669735591499,,100.0,,2.1816274178032486
1974,15.989340173814115,24.889298513658236,4.868747354679314,11.186336659823121,0.5775600316240455,0.22333607760998442,0.02195807769121986,0.00023470629361161373,1.724491453072798,1.5104132348219381,0.001303923853397854,0.08501583524154008,0.000651961926698927,0.022010234645355776,0.3384986323420829,0.9904605590410098,6.027335855377444,,,4.234727420203142,,2.3330848724077122,0.27666656321395666,,2.5480497588788826,0.22078038685732462,0.00938825174446455,0.0,0.1444226060023463,0.2349149214281574,0.009857664331687775,0.1237618569176738,0.007197659670756154,0.0010431390827182832,0.030198876444694298,16.04543497798729,1.6755943085703784,0.4433341101552703,2.3850071202500147,0.18114110171402986,0.5684847216043963,0.0,0.002607847706795708,0.0006258834496309699,0.06091932243074774,0.0003911771560193562,5.215695413591416e-05,,0.004433341101552704,7.823543120387123e-05,,0.0008084327891066694,,100.0,,2.1865933015926915
1975,14.525958160609049,31.613466704987804,5.072554485659256,11.831405423694411,0.4229087896261789,0.20691159670806564,0.023289493250014254,0.00029387373186137857,1.9906761701513236,2.4364091529520695,0.0011020264944801696,0.021330335037605064,4.8978955310229764e-05,0.01851404510726685,0.30651030233141785,0.7884632225840787,5.961547014017581,,,3.7277148202286217,,2.059565070795162,0.32179173638820957,,1.793364448684063,0.16030812073038203,0.006759095832811708,0.0,0.131949305605759,0.27859229780458694,0.01790180816588898,0.22940273298652317,0.0045305533661962535,0.00022040529889603397,0.032571005281302794,11.668036118257142,1.1170385442827553,0.2938737318613786,2.1797349376488104,0.1235739042477097,0.6122614308555272,0.0,0.0013469212710313185,0.00014693686593068929,0.01388553383045014,0.00022040529889603397,0.00014693686593068929,,0.0031101636621995903,0.0,,0.0005632579860676423,,100.0,,2.385182969645348
1976,16.19478682912802,31.028540810135848,4.529207635725461,13.739909336787537,0.4501343895201483,0.18116252056939408,0.038059555611904376,4.820716353629433e-05,2.6273627234733454,1.8082989114099366,0.001012350434262181,0.027695015451601093,,0.021717327173100594,0.328555923081614,0.8391420956762754,5.395297535818525,,,3.9969523431212357,,1.7065335891848195,0.32113201989702467,,2.1092562333670224,0.14780316340227842,0.006869520803921942,0.0,0.14322348286633046,1.0853360798561305,0.018415136470864433,0.25790832491917465,0.005254580825456082,0.00043386447182664894,0.03552867952624892,9.287857266301915,1.0336821041269912,0.25790832491917465,1.6958798060432982,0.07467289631771991,0.5933819759682468,0.0,0.0020729080320606563,7.23107453044415e-05,0.0055197202249057005,0.00021693223591332447,2.4103581768147165e-05,,0.0029165333939458068,0.0,,0.00021693223591332447,,100.0,,2.336065032702225
1977,19.488927892059753,26.348882586513422,4.137310592249448,12.762881385891031,0.4215181916578944,0.37585761405136636,0.052840377639433875,7.376506883122458e-05,2.9916898965879755,2.1788234264241577,0.001081887676191294,0.051143781056315715,,0.024858828196122687,0.37148088663404705,1.0749783480774358,5.857954587806592,,,4.934784751383817,,2.149022338616343,0.2943472129928632,,2.2956672954528177,0.12107306630831662,0.006466737700870688,0.0,0.20678807629019963,1.2051491062082702,0.02515388847144758,0.18201862676914407,0.06009394274117096,0.004180020567102726,0.02795696108703412,10.104830895626685,0.8136532975646843,0.17457732956723154,0.49702903378479124,0.06301995713814287,0.684785722316535,0.0,0.002532600696538711,0.0003442369878790481,0.0019178917896118391,,2.458835627707486e-05,,0.003762018510392454,0.0,,0.0005163554818185722,,100.0,,2.1611037344056903
1978,18.36888269806041,30.587570792739033,3.5062905344262716,8.7121171508193,0.6316349938348927,0.458061554775171,0.06469810373528766,0.00010196706656467716,3.756874600508965,2.1981805292346692,0.004537534462128134,0.056846639609807514,2.549176664116929e-05,0.03571396506427817,0.550673142982539,0.9737345021593846,6.070838733827825,,,4.77702960972192,,2.3146524110181717,0.35662981530995835,,2.584457269148307,0.11800138778197264,0.007800480592197803,0.0,0.2392402299273738,1.715264501984358,0.014249897552413635,0.28803707946723284,0.003059011996940315,0.0013255718653408031,0.03155880710176758,9.318897672179052,0.2484427576848359,0.18863907314465275,0.9311377601019907,0.10260436073070639,0.7698513525633126,0.0,0.0037217979296107163,0.0004588517995410473,0.0024981931308345907,0.0005098353328233859,2.549176664116929e-05,,0.004486550928845795,0.0,,0.0006372941660292322,,100.0,,2.3496158247331103
1979,17.039124383308764,36.81226229356152,2.9104779314792113,12.675444413256548,0.921771897800726,0.27475653280932166,0.03920045547154707,0.0003117745663166522,3.402582906953415,1.908288980539877,0.007586514447038537,0.05056983465656098,2.0784971087776814e-05,0.025981213859721016,0.4621538321367174,0.8810957093819469,5.630378463054598,,,4.295796254479535,,1.8768828892262464,0.24039897560122664,,2.6379453905762817,0.10889246352886273,0.007732009244652975,0.0,0.40705287378302113,0.1825128311217682,0.09222291671646571,0.5983491842668307,0.005029963003241988,0.0003741294795799826,0.028641690158956446,4.955012397499465,0.31890381139975965,0.17875075135488058,0.4685140332895772,0.1043405548606396,0.43947742867995293,0.0,0.004219349130818693,2.0784971087776814e-05,0.0008521838145988493,0.0002078497108777681,0.00022863468196554496,,0.005237812714119757,0.0,,0.00039491445066775947,,100.0,,2.6528375512003803
1980,19.52830034579371,33.15734455162062,3.554097575967937,12.014579755183018,1.0377049325720604,0.35939348103777835,0.041575986629944474,0.0005722475661082882,4.073610327907169,0.5612868242651371,0.009155961057732611,0.04544966246206211,,0.03798843458088098,0.3857828976440798,0.7359763985805787,5.964690448199101,,,4.604722097820981,,2.2691816948370964,0.28467115461709996,,3.112322454932339,0.1339719590346596,0.010410503798816166,0.0,0.645055064134681,0.1570159283314049,0.06259507992353737,0.3041295087026978,0.006580847010245313,0.0021569331337927783,0.03239801605043847,4.976418901530087,0.5361519503999191,0.2751190221674462,0.5027855153914513,0.14092696791505266,0.4253119987490984,0.0,0.0033234377877827508,0.0,0.001760761741871656,8.803808709358279e-05,0.0,,0.005282285225614968,0.0,,0.0001100476088669785,,100.0,,2.4692607417303414
1981,17.643892573629188,37.73671191206766,2.7317232882756013,11.231397339067966,1.0296913308875955,0.3370756282306961,0.04377347158417634,3.979406507652395e-05,4.0940731061703985,0.4444002217420812,0.006168080086861211,0.055592308911903955,5.969109761478592e-05,0.017509388633670537,0.2772452513881423,0.8107443848365605,5.419175679153569,,,4.479637802696839,,1.6514537006757437,0.3395627572979788,,3.0310940398462907,0.14863083306081695,0.012137189848339804,0.0,0.7850772128622027,0.22177232467146796,0.01633546371391308,0.19276404299328506,0.00443703825603242,,0.022006117987317744,4.760882357625172,0.9797099851514813,0.2248364676823603,0.7591911735299239,0.08846220666511274,0.3883502810817972,0.0,0.002467232034744485,0.0006367050412243832,0.002168776546670555,0.00011938219522957184,0.00011938219522957184,,0.007899121917690004,0.0,,0.0009749545943748367,,100.0,,2.6370803185158174
1982,18.01227706016357,39.311577691832916,2.735171688177191,9.202544605126251,0.8999296805525975,0.3766389609762294,0.04341863660418187,8.096715450663286e-05,4.537642240015225,0.48082344703763924,0.006335679840144021,0.100561205897238,4.048357725331643e-05,0.017144794966779505,0.2551477456390268,0.8960634989249058,5.804737724466776,,,4.596323185243907,,1.7124553178152848,0.3077966378569648,,3.4992789670449116,0.17005126625255565,0.010829356915262144,0.0,0.6927144903814973,0.4673019322350315,0.013683449111620954,0.15901718388712346,0.0037649726845584274,0.0007287043905596956,0.01746866358480604,3.468410239389258,0.8573004737048553,0.22265967489324034,0.684091488426541,0.07936805320512685,0.3397179385212048,0.0,0.005343832197437768,0.00024290146351989855,0.0016800684560126316,,6.072536587997464e-05,,0.008784936263969666,0.0,,0.0007894297564396703,,100.0,,2.7059322686398595
1983,23.154955410039385,30.23262851200647,3.1294570239193233,12.23429119643755,0.9073973762649141,0.3047272734681949,0.044319161068238265,4.405483207578356e-05,5.804620619473166,0.43938086770782736,0.003326139821721659,0.1436628073991302,6.608224811367535e-05,0.02535355585961344,0.11513730363006033,0.901075507862039,6.678888762017091,,,5.695584910085602,,1.7357603837858722,0.318956984228673,,3.6190163453614677,0.1746994365965197,0.01222521590102994,0.0,0.6310193872374859,0.22452545167423094,0.014802423577463277,0.18591414478681137,0.004735894448146733,,0.0257280219322576,1.8298174502676703,0.30274480602478465,0.25331528443575546,0.48145323234020065,0.071038416722201,0.2793957450246194,0.0,0.0068064715557085605,0.00017621932830313425,0.001696111034917667,,0.00048460315283361914,,0.0099123372170513,0.0,2.202741603789178e-05,0.0008370418094398877,,100.0,,2.4601655236706272
